time;PV relative;PV absolute (10kWp);H0-A_qload;H0-A_pload;H0-B_qload;H0-B_pload
08.06.2016 14:30;0.362634;3.62634;0.017768;0.037921;0.077961;0.065826
08.06.2016 14:45;0.355647;3.55647;-0.007107;0.02809;0.074418;0.067227
08.06.2016 15:00;0.348661;3.48661;-0.028429;0.022472;-0.024806;0.044818
08.06.2016 15:15;0.304212;3.04212;0;0.025281;-0.010631;0.078431
08.06.2016 15:30;0.259762;2.59762;0.014215;0.02809;0.014175;0.22549
08.06.2016 15:45;0.215312;2.15312;0.024876;0.030899;0;0.091036
08.06.2016 16:00;0.170863;1.70863;0.035537;0.022472;0.035437;0.047619
08.06.2016 16:15;0.160893;1.60893;0;0.022472;0.155923;0.081232
08.06.2016 16:30;0.150924;1.50924;-0.021322;0.022472;-0.003544;0.036415
08.06.2016 16:45;0.140954;1.40954;-0.003554;0.050562;0.021262;0.131653
08.06.2016 17:00;0.130984;1.30984;0.007107;0.019663;0.014175;0.056022
08.06.2016 17:15;0.113357;1.13357;0.021322;0.021067;0.02835;0.095238
08.06.2016 17:30;0.0957294;0.957294;0.010661;0.037921;0.021262;0.098039
08.06.2016 17:45;0.0781019;0.781019;0.014215;0.036517;-0.007087;0.123249
08.06.2016 18:00;0.0604744;0.604744;0.024876;0.035112;-0.024806;0.240896
08.06.2016 18:15;0.0453558;0.453558;-0.003554;0.070225;-0.007087;0.123249
08.06.2016 18:30;0.0302372;0.302372;0.053305;0.078652;-0.010631;0.09944
08.06.2016 18:45;0.0151186;0.151186;-0.021322;0.081461;0.010631;0.086835
08.06.2016 19:00;0;0;-0.024876;0.108146;-0.003544;0.079832
08.06.2016 19:15;0;0;0.053305;0.064607;0.02835;0.068627
08.06.2016 19:30;0;0;0.024876;0.046348;-0.031893;0.04902
08.06.2016 19:45;0;0;0.028429;0.02809;0.109855;0.068627
08.06.2016 20:00;0;0;0.010661;0.037921;0.131117;0.085434
08.06.2016 20:15;0;0;-0.042644;0.044944;-0.02835;0.084034
08.06.2016 20:30;0;0;0.003554;0.043539;-0.017719;0.070028
08.06.2016 20:45;0;0;0.017768;0.029494;0.046068;0.084034
08.06.2016 21:00;0;0;0.010661;0.023876;0.014175;0.071429
08.06.2016 21:15;0;0;-0.014215;0.025281;-0.021262;0.072829
08.06.2016 21:30;0;0;0.046198;0.039326;-0.003544;0.082633
08.06.2016 21:45;0;0;-0.021322;0.051966;0.031893;0.095238
08.06.2016 22:00;0;0;-0.007107;0.054775;0.141748;0.116246
08.06.2016 22:15;0;0;0.035537;0.213483;0;0.093838
08.06.2016 22:30;0;0;0.007107;0.280899;-0.007087;0.133053
08.06.2016 22:45;0;0;-0.017768;0.123596;0.038981;0.107843
08.06.2016 23:00;0;0;-0.003554;0.110955;0.127573;0.127451
08.06.2016 23:15;0;0;0.021322;0.11236;0.042524;0.102241
08.06.2016 23:30;0;0;0.028429;0.120787;0.031893;0.130252
08.06.2016 23:45;0;0;-0.049751;0.125;0.017719;0.128852
09.06.2016 00:00;0;0;-0.03909;0.127809;0.053156;0.119048
09.06.2016 00:15;0;0;-0.049751;0.102528;0.155923;0.085434
09.06.2016 00:30;0;0;0.099502;0.119382;0.077961;0.119048
09.06.2016 00:45;0;0;0.07818;0.108146;0.060243;0.091036
09.06.2016 01:00;0;0;-0.028429;0.089888;0.035437;0.084034
09.06.2016 01:15;0;0;-0.007107;0.075843;-0.014175;0.085434
09.06.2016 01:30;0;0;-0.021322;0.06882;-0.007087;0.078431
09.06.2016 01:45;0;0;0.021322;0.071629;0.046068;0.12605
09.06.2016 02:00;0;0;-0.007107;0.042135;0.014175;0.079832
09.06.2016 02:15;0;0;0.003554;0.039326;0.046068;0.079832
09.06.2016 02:30;0;0;0.010661;0.057584;0.12403;0.063025
09.06.2016 02:45;0;0;0;0.050562;0.085049;0.042017
09.06.2016 03:00;0;0;0.035537;0.050562;0.003544;0.030812
09.06.2016 03:15;0;0;-0.003554;0.042135;0.021262;0.036415
09.06.2016 03:30;0;0;-0.003554;0.039326;0.021262;0.029412
09.06.2016 03:45;0;0;0;0.037921;0.02835;0.033613
09.06.2016 04:00;0;0;0.021322;0.022472;-0.024806;0.026611
09.06.2016 04:15;0;0;0.03909;0.026685;0.007087;0.029412
09.06.2016 04:30;0;0;0.049751;0.033708;0.021262;0.033613
09.06.2016 04:45;0;0;-0.010661;0.02809;-0.02835;0.02381
09.06.2016 05:00;0;0;-0.014215;0.026685;0.003544;0.02381
09.06.2016 05:15;0;0;-0.003554;0.022472;-0.007087;0.019608
09.06.2016 05:30;0;0;-0.017768;0.030899;0.024806;0.022409
09.06.2016 05:45;0;0;-0.014215;0.023876;0.021262;0.019608
09.06.2016 06:00;0;0;-0.014215;0.016854;0.049612;0.047619
09.06.2016 06:15;0.0278482;0.278482;0.007107;0.022472;-0.003544;0.032213
09.06.2016 06:30;0.0556964;0.556964;-0.028429;0.019663;-0.014175;0.014006
09.06.2016 06:45;0.0835447;0.835447;0.028429;0.030899;0.003544;0.019608
09.06.2016 07:00;0.111393;1.11393;-0.007107;0.019663;-0.017719;0.026611
09.06.2016 07:15;0.140262;1.40262;0.014215;0.02809;-0.035437;0.077031
09.06.2016 07:30;0.169131;1.69131;0.024876;0.025281;-0.038981;0.329132
09.06.2016 07:45;0.198001;1.98001;-0.014215;0.019663;0.003544;0.211485
09.06.2016 08:00;0.22687;2.2687;0.007107;0.023876;-0.010631;0.060224
09.06.2016 08:15;0.246247;2.46247;0.074627;0.047753;0.010631;0.089636
09.06.2016 08:30;0.265623;2.65623;0.031983;0.051966;0.046068;0.085434
09.06.2016 08:45;0.285;2.85;-0.028429;0.046348;-0.007087;0.068627
09.06.2016 09:00;0.304376;3.04376;0.024876;0.035112;-0.021262;0.060224
09.06.2016 09:15;0.342174;3.42174;0.010661;0.032303;-0.010631;0.070028
09.06.2016 09:30;0.379972;3.79972;-0.024876;0.026685;0;0.057423
09.06.2016 09:45;0.41777;4.1777;0.003554;0.025281;-0.003544;0.20028
09.06.2016 10:00;0.455568;4.55568;0.017768;0.022472;-0.017719;0.09944
09.06.2016 10:15;0.459666;4.59666;0.010661;0.025281;-0.035437;0.047619
09.06.2016 10:30;0.463764;4.63764;0.017768;0.035112;-0.02835;0.058824
09.06.2016 10:45;0.467862;4.67862;0.003554;0.030899;0;0.057423
09.06.2016 11:00;0.47196;4.7196;-0.017768;0.026685;0.021262;0.05042
09.06.2016 11:15;0.457658;4.57658;0.028429;0.108146;0.031893;0.042017
09.06.2016 11:30;0.443356;4.43356;0.174129;0.196629;0.056699;0.040616
09.06.2016 11:45;0.429054;4.29054;0.174129;0.105337;0.021262;0.033613
09.06.2016 12:00;0.414752;4.14752;0.056858;0.049157;0.017719;0.035014
09.06.2016 12:15;0.435015;4.35015;0.007107;0.035112;0.017719;0.04902
09.06.2016 12:30;0.455278;4.55278;0;0.037921;0.017719;0.056022
09.06.2016 12:45;0.475541;4.75541;0.060412;0.039326;0.014175;0.10084
09.06.2016 13:00;0.495804;4.95804;0;0.050562;-0.007087;0.168067
09.06.2016 13:15;0.486484;4.86484;0.021322;0.066011;-0.031893;0.079832
09.06.2016 13:30;0.477165;4.77165;0.028429;0.051966;-0.014175;0.067227
09.06.2016 13:45;0.467846;4.67846;-0.003554;0.044944;0.060243;0.084034
09.06.2016 14:00;0.458526;4.58526;0.003554;0.049157;0.02835;0.071429
09.06.2016 14:15;0.438567;4.38567;-0.014215;0.042135;-0.024806;0.120448
09.06.2016 14:30;0.418607;4.18607;-0.014215;0.037921;-0.070874;0.170868
09.06.2016 14:45;0.398648;3.98648;0.028429;0.033708;0.003544;0.235294
09.06.2016 15:00;0.378688;3.78688;0.007107;0.022472;0.042524;0.065826
09.06.2016 15:15;0.340148;3.40148;0.024876;0.036517;-0.017719;0.068627
09.06.2016 15:30;0.301607;3.01607;-0.010661;0.023876;0.017719;0.070028
09.06.2016 15:45;0.263066;2.63066;-0.010661;0.021067;0.024806;0.113445
09.06.2016 16:00;0.224526;2.24526;-0.014215;0.018258;0.021262;0.113445
09.06.2016 16:15;0.193456;1.93456;0.028429;0.043539;0.007087;0.27451
09.06.2016 16:30;0.162386;1.62386;-0.003554;0.02809;0.021262;0.065826
09.06.2016 16:45;0.131316;1.31316;-0.017768;0.025281;-0.035437;0.091036
09.06.2016 17:00;0.100246;1.00246;-0.031983;0.023876;0.014175;0.140056
09.06.2016 17:15;0.0751848;0.751848;-0.031983;0.026685;0.060243;0.105042
09.06.2016 17:30;0.0501232;0.501232;0.021322;0.029494;-0.003544;0.102241
09.06.2016 17:45;0.0250616;0.250616;0.014215;0.025281;0.038981;0.116246
09.06.2016 18:00;0;0;-0.017768;0.021067;0.102767;0.12465
09.06.2016 18:15;0;0;0.021322;0.035112;0.148835;0.138655
09.06.2016 18:30;0;0;0.021322;0.051966;0.06733;0.169468
09.06.2016 18:45;0;0;-0.014215;0.067416;0.003544;0.410364
09.06.2016 19:00;0;0;0;0.067416;0.06733;0.308123
09.06.2016 19:15;0;0;0.056858;0.085674;0.06733;0.337535
09.06.2016 19:30;0;0;0.053305;0.255618;0.031893;0.182073
09.06.2016 19:45;0;0;0.028429;0.141854;0.414613;0.260504
09.06.2016 20:00;0;0;0.007107;0.082865;0.02835;0.095238
09.06.2016 20:15;0;0;0.10661;0.081461;0.014175;0.078431
09.06.2016 20:30;0;0;0.07818;0.057584;-0.010631;0.070028
09.06.2016 20:45;0;0;0.003554;0.103933;0.063787;0.096639
09.06.2016 21:00;0;0;0.003554;0.061798;0.06733;0.068627
09.06.2016 21:15;0;0;0.031983;0.063202;0.053156;0.086835
09.06.2016 21:30;0;0;0.071073;0.051966;0.06733;0.093838
09.06.2016 21:45;0;0;0.120824;0.063202;0.085049;0.105042
09.06.2016 22:00;0;0;0.131485;0.310393;0.092136;0.112045
09.06.2016 22:15;0;0;-0.071073;0.23736;0.042524;0.119048
09.06.2016 22:30;0;0;0.103056;0.146067;0.145292;0.133053
09.06.2016 22:45;0;0;0.095949;0.101124;0.12403;0.288515
09.06.2016 23:00;0;0;0.035537;0.077247;-0.038981;0.362745
09.06.2016 23:15;0;0;0.007107;0.11236;0.053156;0.289916
09.06.2016 23:30;0;0;-0.017768;0.126404;0.120486;0.273109
09.06.2016 23:45;0;0;0.007107;0.09691;0.077961;0.179272
10.06.2016 00:00;0;0;0.010661;0.089888;0.074418;0.096639
10.06.2016 00:15;0;0;-0.035537;0.075843;0.035437;0.208683
10.06.2016 00:30;0;0;-0.028429;0.066011;0.017719;0.207283
10.06.2016 00:45;0;0;0.014215;0.053371;-0.010631;0.145658
10.06.2016 01:00;0;0;0.024876;0.074438;0;0.102241
10.06.2016 01:15;0;0;-0.042644;0.066011;0.070874;0.078431
10.06.2016 01:30;0;0;-0.024876;0.04073;0.542186;0.366947
10.06.2016 01:45;0;0;0.031983;0.023876;0.021262;0.086835
10.06.2016 02:00;0;0;-0.035537;0.030899;0.007087;0.078431
10.06.2016 02:15;0;0;-0.014215;0.025281;0.007087;0.030812
10.06.2016 02:30;0;0;0.042644;0.023876;-0.003544;0.015406
10.06.2016 02:45;0;0;0.031983;0.029494;0;0.021008
10.06.2016 03:00;0;0;0.014215;0.02809;0.003544;0.02521
10.06.2016 03:15;0;0;0.035537;0.036517;0.007087;0.033613
10.06.2016 03:30;0;0;-0.014215;0.026685;-0.010631;0.02381
10.06.2016 03:45;0;0;0.031983;0.023876;0.053156;0.047619
10.06.2016 04:00;0;0;-0.010661;0.026685;0.003544;0.026611
10.06.2016 04:15;0;0;0.028429;0.029494;0.024806;0.039216
10.06.2016 04:30;0;0;0.014215;0.039326;0.031893;0.028011
10.06.2016 04:45;0;0;0.031983;0.033708;0.049612;0.039216
10.06.2016 05:00;0;0;0.007107;0.037921;-0.007087;0.019608
10.06.2016 05:15;0;0;0.021322;0.037921;0.003544;0.022409
10.06.2016 05:30;0;0;0.003554;0.030899;-0.003544;0.021008
10.06.2016 05:45;0;0;-0.021322;0.021067;-0.010631;0.029412
10.06.2016 06:00;0;0;0;0.021067;-0.014175;0.029412
10.06.2016 06:15;0.029302;0.29302;0;0.021067;-0.024806;0.02521
10.06.2016 06:30;0.0586039;0.586039;0.014215;0.016854;-0.007087;0.032213
10.06.2016 06:45;0.0879059;0.879059;0.007107;0.023876;0.007087;0.026611
10.06.2016 07:00;0.117208;1.17208;0.014215;0.02809;0.038981;0.026611
10.06.2016 07:15;0.118886;1.18886;-0.007107;0.025281;0.010631;0.022409
10.06.2016 07:30;0.120565;1.20565;-0.007107;0.023876;-0.007087;0.026611
10.06.2016 07:45;0.122243;1.22243;-0.024876;0.019663;-0.003544;0.068627
10.06.2016 08:00;0.123921;1.23921;-0.010661;0.023876;-0.014175;0.211485
10.06.2016 08:15;0.141593;1.41593;-0.007107;0.022472;0;0.168067
10.06.2016 08:30;0.159265;1.59265;0.017768;0.022472;0.014175;0.037815
10.06.2016 08:45;0.176937;1.76937;0.017768;0.026685;0.035437;0.07563
10.06.2016 09:00;0.194608;1.94608;0.042644;0.039326;-0.014175;0.053221
10.06.2016 09:15;0.2442;2.442;-0.007107;0.036517;-0.02835;0.037815
10.06.2016 09:30;0.293793;2.93793;-0.003554;0.033708;-0.010631;0.016807
10.06.2016 09:45;0.343385;3.43385;0.099502;0.057584;0.014175;0.02381
10.06.2016 10:00;0.392977;3.92977;0.010661;0.039326;0.007087;0.029412
10.06.2016 10:15;0.368708;3.68708;0.024876;0.046348;0.024806;0.032213
10.06.2016 10:30;0.344439;3.44439;-0.014215;0.02809;0.017719;0.02381
10.06.2016 10:45;0.320171;3.20171;-0.028429;0.025281;0.021262;0.016807
10.06.2016 11:00;0.295902;2.95902;-0.021322;0.033708;-0.007087;0.02521
10.06.2016 11:15;0.299113;2.99113;0.028429;0.036517;-0.024806;0.036415
10.06.2016 11:30;0.302324;3.02324;-0.024876;0.032303;0.02835;0.044818
10.06.2016 11:45;0.305534;3.05534;-0.007107;0.029494;0.010631;0.05042
10.06.2016 12:00;0.308745;3.08745;-0.046198;0.030899;-0.017719;0.054622
10.06.2016 12:15;0.326938;3.26938;0.003554;0.022472;0.021262;0.063025
10.06.2016 12:30;0.345132;3.45132;0.03909;0.04073;0.035437;0.261905
10.06.2016 12:45;0.363325;3.63325;0.031983;0.075843;0.02835;0.341737
10.06.2016 13:00;0.381518;3.81518;-0.010661;0.147472;-0.035437;0.17507
10.06.2016 13:15;0.358267;3.58267;-0.010661;0.060393;-0.017719;0.107843
10.06.2016 13:30;0.335015;3.35015;0.049751;0.067416;0.017719;0.10084
10.06.2016 13:45;0.311763;3.11763;0.028429;0.061798;0.003544;0.068627
10.06.2016 14:00;0.288511;2.88511;-0.017768;0.050562;-0.003544;0.082633
10.06.2016 14:15;0.273018;2.73018;-0.007107;0.025281;0.02835;0.065826
10.06.2016 14:30;0.257524;2.57524;-0.014215;0.033708;0.049612;0.071429
10.06.2016 14:45;0.242031;2.42031;0.074627;0.061798;0.127573;0.121849
10.06.2016 15:00;0.226537;2.26537;0.042644;0.054775;0.148835;0.166667
10.06.2016 15:15;0.211423;2.11423;0.031983;0.054775;-0.010631;0.228291
10.06.2016 15:30;0.196308;1.96308;-0.024876;0.054775;-0.003544;0.270308
10.06.2016 15:45;0.181193;1.81193;-0.024876;0.061798;0.007087;0.2493
10.06.2016 16:00;0.166079;1.66079;0.010661;0.054775;0.120486;0.114846
10.06.2016 16:15;0.155914;1.55914;-0.031983;0.044944;0.113398;0.070028
10.06.2016 16:30;0.145749;1.45749;-0.060412;0.036517;0.035437;0.065826
10.06.2016 16:45;0.135584;1.35584;-0.014215;0.032303;-0.046068;0.070028
10.06.2016 17:00;0.125419;1.25419;0;0.019663;0.02835;0.065826
10.06.2016 17:15;0.113839;1.13839;-0.017768;0.021067;0.031893;0.060224
10.06.2016 17:30;0.102259;1.02259;0.031983;0.023876;0.010631;0.085434
10.06.2016 17:45;0.0906797;0.906797;0.024876;0.022472;0.010631;0.085434
10.06.2016 18:00;0.0791;0.791;-0.017768;0.019663;0.021262;0.077031
10.06.2016 18:15;0.059325;0.59325;-0.024876;0.018258;0.046068;0.110644
10.06.2016 18:30;0.03955;0.3955;0.024876;0.029494;0;0.219888
10.06.2016 18:45;0.019775;0.19775;0.007107;0.030899;0.042524;0.348739
10.06.2016 19:00;0;0;0.003554;0.030899;0.085049;0.138655
10.06.2016 19:15;0;0;0.035537;0.026685;0.131117;0.047619
10.06.2016 19:30;0;0;0.060412;0.035112;0.053156;0.051821
10.06.2016 19:45;0;0;0.031983;0.032303;-0.021262;0.054622
10.06.2016 20:00;0;0;-0.017768;0.036517;-0.003544;0.057423
10.06.2016 20:15;0;0;0.028429;0.044944;0;0.053221
10.06.2016 20:30;0;0;0.010661;0.030899;0.010631;0.043417
10.06.2016 20:45;0;0;0.010661;0.042135;-0.003544;0.079832
10.06.2016 21:00;0;0;-0.010661;0.039326;-0.070874;0.341737
10.06.2016 21:15;0;0;0.088841;0.053371;0;0.194678
10.06.2016 21:30;0;0;-0.046198;0.054775;0.06733;0.177871
10.06.2016 21:45;0;0;-0.014215;0.051966;0.02835;0.121849
10.06.2016 22:00;0;0;0.021322;0.050562;0.014175;0.068627
10.06.2016 22:15;0;0;0.056858;0.05618;-0.021262;0.121849
10.06.2016 22:30;0;0;-0.010661;0.05618;-0.017719;0.159664
10.06.2016 22:45;0;0;-0.014215;0.078652;0.088593;0.096639
10.06.2016 23:00;0;0;-0.010661;0.043539;0.109855;0.154062
10.06.2016 23:15;0;0;0;0.08427;-0.021262;0.138655
10.06.2016 23:30;0;0;-0.010661;0.091292;0.007087;0.081232
10.06.2016 23:45;0;0;0.014215;0.06882;0.046068;0.07423
11.06.2016 00:00;0;0;0.007107;0.074438;0.024806;0.194678
11.06.2016 00:15;0;0;-0.003554;0.067416;0.042524;0.137255
11.06.2016 00:30;0;0;0.003554;0.067416;0.120486;0.141457
11.06.2016 00:45;0;0;0.007107;0.075843;0.102767;0.119048
11.06.2016 01:00;0;0;-0.046198;0.066011;0.070874;0.134454
11.06.2016 01:15;0;0;-0.014215;0.060393;0.038981;0.107843
11.06.2016 01:30;0;0;0.049751;0.070225;-0.035437;0.077031
11.06.2016 01:45;0;0;0.035537;0.067416;0.042524;0.07423
11.06.2016 02:00;0;0;0.099502;0.071629;0.014175;0.068627
11.06.2016 02:15;0;0;-0.007107;0.060393;0.031893;0.085434
11.06.2016 02:30;0;0;0.063966;0.058989;0.060243;0.082633
11.06.2016 02:45;0;0;0;0.039326;0;0.077031
11.06.2016 03:00;0;0;0.03909;0.044944;-0.017719;0.081232
11.06.2016 03:15;0;0;-0.014215;0.035112;-0.010631;0.093838
11.06.2016 03:30;0;0;0.010661;0.022472;-0.024806;0.05042
11.06.2016 03:45;0;0;-0.010661;0.021067;0.035437;0.114846
11.06.2016 04:00;0;0;0.03909;0.029494;0.035437;0.218487
11.06.2016 04:15;0;0;-0.028429;0.022472;0.060243;0.204482
11.06.2016 04:30;0;0;-0.024876;0.019663;0.063787;0.070028
11.06.2016 04:45;0;0;0.017768;0.02809;-0.007087;0.022409
11.06.2016 05:00;0;0;-0.003554;0.030899;-0.017719;0.021008
11.06.2016 05:15;0;0;-0.021322;0.021067;-0.024806;0.02521
11.06.2016 05:30;0;0;-0.017768;0.018258;-0.035437;0.026611
11.06.2016 05:45;0;0;0.035537;0.025281;0.017719;0.02521
11.06.2016 06:00;0;0;0.007107;0.018258;0.02835;0.022409
11.06.2016 06:15;0.0301363;0.301363;-0.003554;0.016854;0.007087;0.021008
11.06.2016 06:30;0.0602727;0.602727;0.014215;0.022472;-0.003544;0.030812
11.06.2016 06:45;0.090409;0.90409;0.010661;0.02809;0.021262;0.02521
11.06.2016 07:00;0.120545;1.20545;0;0.023876;0.046068;0.044818
11.06.2016 07:15;0.135644;1.35644;-0.028429;0.021067;-0.031893;0.014006
11.06.2016 07:30;0.150742;1.50742;-0.017768;0.021067;-0.010631;0.015406
11.06.2016 07:45;0.165841;1.65841;-0.007107;0.023876;0.074418;0.043417
11.06.2016 08:00;0.18094;1.8094;-0.014215;0.016854;0.053156;0.152661
11.06.2016 08:15;0.197353;1.97353;0.024876;0.02809;0.056699;0.078431
11.06.2016 08:30;0.213766;2.13766;0.007107;0.030899;0.003544;0.030812
11.06.2016 08:45;0.23018;2.3018;-0.017768;0.030899;0;0.022409
11.06.2016 09:00;0.246593;2.46593;0.017768;0.025281;0;0.042017
11.06.2016 09:15;0.299213;2.99213;0.010661;0.030899;0;0.040616
11.06.2016 09:30;0.351834;3.51834;-0.021322;0.025281;0.694565;0.113445
11.06.2016 09:45;0.404454;4.04454;0.003554;0.029494;0.223253;0.236695
11.06.2016 10:00;0.457074;4.57074;0.003554;0.032303;-0.003544;0.079832
11.06.2016 10:15;0.467132;4.67132;0;0.046348;-0.038981;0.047619
11.06.2016 10:30;0.477191;4.77191;-0.021322;0.042135;-0.007087;0.042017
11.06.2016 10:45;0.487249;4.87249;0.056858;0.057584;0.063787;0.068627
11.06.2016 11:00;0.497307;4.97307;0.234541;0.157303;0.021262;0.07423
11.06.2016 11:15;0.472949;4.72949;0.056858;0.207865;0;0.068627
11.06.2016 11:30;0.448591;4.48591;-0.003554;0.030899;0.010631;0.065826
11.06.2016 11:45;0.424232;4.24232;-0.010661;0.023876;-0.049612;0.240896
11.06.2016 12:00;0.399874;3.99874;0.017768;0.025281;-0.02835;0.413165
11.06.2016 12:15;0.394203;3.94203;0.028429;0.02809;0.024806;0.352941
11.06.2016 12:30;0.388532;3.88532;0.028429;0.032303;0.085049;0.238095
11.06.2016 12:45;0.382861;3.82861;0.035537;0.032303;0.099224;0.141457
11.06.2016 13:00;0.37719;3.7719;0.074627;0.042135;0.088593;0.081232
11.06.2016 13:15;0.353343;3.53343;0.017768;0.115169;0.060243;0.092437
11.06.2016 13:30;0.329497;3.29497;-0.031983;0.161517;-0.024806;0.12465
11.06.2016 13:45;0.305651;3.05651;0.014215;0.266854;-0.003544;0.09944
11.06.2016 14:00;0.281804;2.81804;0.031983;0.095506;0.074418;0.116246
11.06.2016 14:15;0.269043;2.69043;-0.007107;0.049157;0.024806;0.289916
11.06.2016 14:30;0.256282;2.56282;0.056858;0.044944;-0.014175;0.187675
11.06.2016 14:45;0.243521;2.43521;0.010661;0.036517;-0.035437;0.070028
11.06.2016 15:00;0.23076;2.3076;0.003554;0.037921;-0.02835;0.071429
11.06.2016 15:15;0.210536;2.10536;0.024876;0.042135;0;0.067227
11.06.2016 15:30;0.190313;1.90313;0.035537;0.051966;0.053156;0.054622
11.06.2016 15:45;0.170089;1.70089;-0.010661;0.043539;0.021262;0.042017
11.06.2016 16:00;0.149866;1.49866;-0.021322;0.043539;0.003544;0.079832
11.06.2016 16:15;0.143402;1.43402;-0.021322;0.050562;0;0.05042
11.06.2016 16:30;0.136937;1.36937;0.031983;0.02809;0.007087;0.044818
11.06.2016 16:45;0.130473;1.30473;0.03909;0.033708;0.02835;0.035014
11.06.2016 17:00;0.124008;1.24008;0.010661;0.026685;0.017719;0.043417
11.06.2016 17:15;0.11224;1.1224;-0.003554;0.029494;-0.02835;0.056022
11.06.2016 17:30;0.100472;1.00472;-0.031983;0.035112;0.017719;0.047619
11.06.2016 17:45;0.0887045;0.887045;-0.017768;0.050562;0.085049;0.054622
11.06.2016 18:00;0.0769366;0.769366;0.067519;0.195225;0.070874;0.056022
11.06.2016 18:15;0.0577025;0.577025;0.103056;0.073034;0.003544;0.022409
11.06.2016 18:30;0.0384683;0.384683;0.060412;0.080056;-0.007087;0.018207
11.06.2016 18:45;0.0192342;0.192342;0.017768;0.075843;0.042524;0.042017
11.06.2016 19:00;0;0;-0.021322;0.074438;0.038981;0.042017
11.06.2016 19:15;0;0;-0.035537;0.09691;0.014175;0.039216
11.06.2016 19:30;0;0;-0.028429;0.058989;0.042524;0.032213
11.06.2016 19:45;0;0;0.021322;0.087079;0.017719;0.028011
11.06.2016 20:00;0;0;0.07818;0.102528;-0.02835;0.028011
11.06.2016 20:15;0;0;0.113717;0.088483;-0.02835;0.026611
11.06.2016 20:30;0;0;0.063966;0.087079;0.017719;0.054622
11.06.2016 20:45;0;0;-0.007107;0.09691;0.007087;0.030812
11.06.2016 21:00;0;0;0.017768;0.102528;-0.014175;0.02381
11.06.2016 21:15;0;0;0;0.081461;0.007087;0.02381
11.06.2016 21:30;0;0;0.049751;0.078652;0.035437;0.042017
11.06.2016 21:45;0;0;0.120824;0.09691;0.024806;0.030812
11.06.2016 22:00;0;0;-0.007107;0.110955;0.049612;0.070028
11.06.2016 22:15;0;0;0.003554;0.116573;0.049612;0.057423
11.06.2016 22:30;0;0;0.081734;0.119382;-0.007087;0.054622
11.06.2016 22:45;0;0;0.03909;0.147472;0.035437;0.058824
11.06.2016 23:00;0;0;0.007107;0.11236;-0.010631;0.070028
11.06.2016 23:15;0;0;-0.035537;0.115169;-0.003544;0.032213
11.06.2016 23:30;0;0;0.007107;0.103933;0.085049;0.127451
11.06.2016 23:45;0;0;0.156361;0.164326;-0.007087;0.053221
12.06.2016 00:00;0;0;0.03909;0.064607;0.017719;0.042017
12.06.2016 00:15;0;0;0.014215;0.113764;0.042524;0.05042
12.06.2016 00:30;0;0;0;0.094101;-0.038981;0.058824
12.06.2016 00:45;0;0;0.021322;0.101124;-0.021262;0.10084
12.06.2016 01:00;0;0;-0.021322;0.08427;0.003544;0.056022
12.06.2016 01:15;0;0;0;0.074438;-0.010631;0.072829
12.06.2016 01:30;0;0;0.021322;0.064607;-0.010631;0.078431
12.06.2016 01:45;0;0;0.088841;0.06882;-0.031893;0.060224
12.06.2016 02:00;0;0;0.060412;0.071629;0.042524;0.078431
12.06.2016 02:15;0;0;-0.046198;0.058989;0.053156;0.058824
12.06.2016 02:30;0;0;-0.010661;0.044944;0.017719;0.079832
12.06.2016 02:45;0;0;0.007107;0.039326;0.010631;0.065826
12.06.2016 03:00;0;0;0.003554;0.042135;0.070874;0.089636
12.06.2016 03:15;0;0;0.003554;0.029494;0.014175;0.064426
12.06.2016 03:30;0;0;0.021322;0.04073;-0.007087;0.067227
12.06.2016 03:45;0;0;0.007107;0.046348;0.042524;0.070028
12.06.2016 04:00;0;0;0.049751;0.042135;0.077961;0.095238
12.06.2016 04:15;0;0;0.067519;0.033708;0.02835;0.089636
12.06.2016 04:30;0;0;0.017768;0.036517;0.053156;0.084034
12.06.2016 04:45;0;0;-0.010661;0.02809;0.02835;0.082633
12.06.2016 05:00;0;0;0.010661;0.021067;0.02835;0.042017
12.06.2016 05:15;0;0;0.063966;0.029494;0.021262;0.072829
12.06.2016 05:30;0;0;0.046198;0.04073;-0.021262;0.077031
12.06.2016 05:45;0;0;-0.014215;0.035112;0.014175;0.064426
12.06.2016 06:00;0;0;0.03909;0.030899;0.046068;0.064426
12.06.2016 06:15;0;0;0.049751;0.030899;0.024806;0.05042
12.06.2016 06:30;0;0;0.042644;0.02809;0.081505;0.077031
12.06.2016 06:45;0;0;0.014215;0.02809;0.021262;0.082633
12.06.2016 07:00;0;0;0.021322;0.025281;0.02835;0.07563
12.06.2016 07:15;0.0143344;0.143344;-0.021322;0.113764;0.035437;0.058824
12.06.2016 07:30;0.0286687;0.286687;0.024876;0.050562;-0.010631;0.036415
12.06.2016 07:45;0.0430031;0.430031;0.046198;0.054775;0.003544;0.022409
12.06.2016 08:00;0.0573375;0.573375;0.113717;0.047753;0.02835;0.021008
12.06.2016 08:15;0.0615247;0.615247;0.017768;0.029494;0.031893;0.030812
12.06.2016 08:30;0.0657119;0.657119;0.028429;0.051966;0.007087;0.117647
12.06.2016 08:45;0.0698992;0.698992;0.092395;0.058989;0.134661;0.203081
12.06.2016 09:00;0.0740864;0.740864;0.049751;0.04073;0.099224;0.117647
